brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ssd,hdd,os,os_bit,graphic_card_gb,Price,Number of Ratings,Number of Reviews
6,0,4,2,2,1,1,0,0,0,64990,33,5
1,0,4,0,2,1,1,0,0,0,174527,0,0
1,0,4,0,2,1,1,0,0,0,162299,0,0
5,0,4,0,2,1,1,0,0,0,109190,0,0
4,0,4,2,2,1,1,0,0,0,99999,0,0
6,0,4,0,2,1,1,0,0,1,104990,85,9
0,0,4,2,2,1,1,0,0,0,109990,0,0
0,0,4,4,2,1,1,0,0,0,99990,30,7
1,0,4,4,2,1,1,0,0,1,244801,0,0
0,0,4,2,2,1,1,0,0,0,94990,0,0
1,0,4,4,2,1,1,0,0,0,86000,0,0
1,0,4,0,2,1,1,0,1,1,162399,0,0
4,0,4,2,2,1,1,0,1,0,119599,0,0
1,0,4,0,2,1,1,0,0,0,211753,0,0
1,0,4,2,2,1,1,0,1,0,110999,0,0
0,0,4,4,1,1,1,0,0,0,81990,40,4
6,0,4,5,1,1,1,0,0,2,66990,1639,230
6,0,4,0,2,4,1,0,0,3,84990,498,64
0,0,4,2,2,4,1,0,0,1,104990,0,0
0,0,4,2,2,4,1,0,0,0,134990,0,0
0,0,4,2,2,4,1,0,0,2,98990,445,56
4,0,4,0,2,4,1,0,0,3,144690,17,4
0,0,4,2,2,4,1,0,0,0,99990,0,0
6,0,4,2,2,4,1,0,0,3,119990,20,3
0,0,4,2,2,4,1,0,1,2,194990,0,0
0,0,4,0,2,4,1,0,0,1,124990,17,1
5,0,4,2,2,4,1,0,0,1,122410,0,0
4,0,4,0,2,4,1,0,0,0,179990,13,5
6,0,4,2,2,4,1,0,0,2,154990,3,2
1,0,4,2,2,4,1,0,0,0,122990,4,2
0,0,4,0,2,4,1,0,0,3,224990,9,0
6,0,4,7,2,4,1,0,0,4,279990,0,0
4,0,4,2,2,4,1,0,0,2,121990,0,0
4,0,4,2,2,4,1,0,0,2,116990,0,0
1,0,4,2,2,4,1,0,0,3,151098,7,0
6,0,4,2,2,4,1,0,0,4,129990,14,3
4,0,4,2,2,4,1,0,0,0,149999,0,0
6,0,4,7,2,4,1,0,0,3,139990,4,2
2,0,4,2,2,4,1,0,0,3,129990,54,7
4,0,4,2,2,4,1,0,0,4,171990,0,0
5,0,4,2,2,4,1,0,0,1,93955,4,0
0,0,4,0,2,4,1,0,0,4,234990,0,0
4,0,4,2,2,4,1,0,0,0,128500,3,1
1,0,4,2,2,4,1,0,0,0,102990,16,2
0,0,4,2,2,4,1,0,0,0,119990,8,1
0,0,4,2,2,4,1,0,1,3,120980,0,0
0,0,4,2,2,4,1,0,1,3,157249,7,0
1,0,4,5,2,4,1,0,0,2,229900,0,0
0,0,4,2,2,4,1,0,0,3,131500,0,0
0,0,4,0,2,4,1,0,0,0,154990,3,0
0,0,4,0,2,4,1,0,0,0,165990,0,0
1,0,4,0,2,4,1,0,0,0,119990,2,1
0,0,4,0,2,4,1,0,0,0,167990,0,0
4,0,4,2,2,4,1,0,0,0,165000,0,0
3,0,4,0,2,4,1,0,0,0,62990,207,49
1,0,4,2,2,4,1,0,0,0,85990,7,2
4,0,4,2,2,4,1,0,0,1,94990,0,0
4,0,4,2,2,4,1,0,0,3,136990,0,0
1,0,4,0,2,4,1,0,0,4,234990,0,0
2,0,4,0,2,5,1,0,0,4,159990,4,0
0,0,4,0,2,5,1,0,0,0,233990,0,0
0,0,4,0,2,0,0,0,0,1,93990,0,0
4,0,4,4,2,3,0,0,0,2,116941,0,0
6,0,4,0,1,2,0,0,0,2,63990,794,83
0,0,4,0,2,2,0,0,0,2,66990,25,4
0,0,4,2,2,2,0,0,1,0,82500,0,0
2,0,4,0,2,2,0,0,0,3,119990,2038,313
6,0,4,0,2,2,0,0,0,2,159990,0,0
0,0,4,4,2,2,0,0,0,0,98912,0,0
2,0,4,2,2,1,0,0,0,2,92990,214,37
2,0,4,2,2,1,0,0,1,3,119990,342,54
2,0,5,2,3,4,1,0,0,4,169990,0,0
2,0,5,2,2,4,1,0,0,3,139990,0,0
6,0,5,2,2,4,1,0,0,3,192990,0,0
0,0,5,7,2,4,1,0,0,3,299990,0,0
0,0,5,0,2,4,1,0,0,3,269990,8,1
0,0,5,2,2,4,1,0,0,3,139990,0,0
1,0,5,0,2,4,1,0,1,4,265998,0,0
0,0,5,2,2,6,1,0,1,3,441990,1,1
6,0,1,0,1,0,2,1,1,2,86990,218,27
6,0,1,0,1,0,2,1,1,3,109990,78,16
6,0,1,0,1,0,2,1,1,2,109590,5,2
0,0,4,0,2,0,2,1,1,3,146490,2,1
7,2,6,0,1,2,1,2,0,0,85990,6725,629
7,2,6,0,1,2,1,2,0,0,112990,640,70
7,2,6,0,2,2,1,2,0,0,104990,45,4
7,2,6,0,2,2,1,2,0,0,132990,640,70
7,2,6,0,2,1,1,2,0,0,149990,640,70
7,2,6,0,1,1,1,2,0,0,125990,399,45
7,2,6,0,1,1,1,2,0,0,103990,809,91
7,2,6,0,1,1,1,2,0,0,101990,809,91
7,2,6,0,1,1,1,2,0,0,104990,6725,629
7,2,6,0,1,1,1,2,0,0,131990,399,45
7,2,6,0,2,1,1,2,0,0,128990,45,4
7,2,6,0,2,1,1,2,0,0,184990,42,8
7,2,6,0,2,1,1,2,0,0,225990,42,8
7,2,6,0,0,1,1,2,0,0,124990,45,4
7,2,6,0,1,4,1,2,0,0,149990,640,70
7,2,6,0,2,4,1,2,0,0,169990,640,70
7,2,6,0,2,4,1,2,0,0,225990,42,8
7,2,6,0,2,4,1,2,0,0,243990,42,8
7,2,6,0,3,4,1,2,0,0,309990,3,1
0,0,7,1,0,0,2,0,0,0,45990,0,0
0,0,7,1,0,3,1,0,1,0,58100,0,0
0,0,7,1,1,2,1,0,0,0,62990,0,0
4,0,7,1,1,2,1,0,0,0,32990,77,9
0,0,7,1,0,2,1,0,0,0,33990,6,0
2,0,7,1,0,2,1,0,0,0,30990,465,89
5,0,7,1,0,2,1,0,0,0,36000,102,16
0,0,7,1,0,2,1,0,0,0,32990,7,1
5,0,7,1,0,2,1,0,0,0,35990,0,0
0,0,7,1,0,0,0,0,0,0,27990,0,0
0,0,7,1,0,0,0,0,0,0,25990,4741,658
0,0,7,1,0,0,0,0,0,0,25990,2736,350
0,0,7,1,0,0,0,0,0,0,30780,0,0
4,1,8,1,1,2,1,0,0,0,37990,2214,241
0,1,8,1,1,2,1,0,0,0,35990,2886,375
5,1,8,1,1,2,1,0,0,0,39490,34,4
5,1,8,1,1,2,1,0,0,0,36990,137,15
5,1,8,1,1,2,1,0,0,0,39990,7,0
0,1,8,1,0,2,1,0,0,0,33690,170,26
5,1,8,1,1,2,1,0,0,0,40590,0,0
0,1,8,1,0,2,1,0,0,0,37990,39,3
0,1,8,1,0,2,1,0,0,0,34500,2886,375
2,1,8,1,1,1,1,0,0,0,36990,11,2
4,1,8,1,1,1,1,0,0,0,43490,163,33
4,1,8,1,1,1,1,0,0,0,41490,153,21
2,1,8,1,0,1,1,0,0,0,34990,0,0
4,1,8,1,0,1,1,0,0,0,44490,267,42
5,1,8,1,0,1,1,0,0,0,40590,0,0
5,1,8,1,1,1,1,0,0,0,42090,3,0
5,1,8,1,1,0,0,0,0,0,35990,59,12
4,1,8,1,1,0,0,0,0,0,39490,7291,895
5,1,8,1,1,0,0,0,0,0,37390,38,5
5,1,8,1,0,0,0,0,0,0,52632,0,0
5,1,8,1,0,0,0,0,0,0,39990,409,39
5,1,8,1,0,0,0,0,0,0,43990,0,0
4,1,8,1,0,0,0,0,0,0,32917,353,58
1,1,8,1,0,0,0,0,0,0,34990,38,6
5,1,8,1,1,0,0,0,0,0,39990,18,4
4,1,8,1,1,2,0,0,0,0,41999,3524,432
5,1,3,1,1,2,1,0,0,0,41990,939,107
5,1,3,1,1,2,1,0,0,0,44490,14,1
5,1,3,1,1,2,1,0,0,0,41990,649,84
5,1,3,1,1,2,1,0,0,0,44490,8,2
6,1,3,1,0,2,1,0,0,0,49990,0,0
5,1,3,1,0,2,1,0,0,0,44390,276,24
4,1,3,1,1,1,1,0,0,2,57990,4740,532
1,1,3,1,1,1,1,0,0,2,56990,162,15
1,1,3,1,1,1,1,0,0,0,48990,219,27
4,1,3,1,1,1,1,0,0,0,49970,193,28
6,1,3,1,1,1,1,0,0,0,47990,562,89
4,1,3,1,1,1,1,0,0,0,48990,45,5
2,1,3,1,1,1,1,0,0,0,53990,7,0
1,1,3,1,1,1,1,0,0,0,52990,39,5
2,1,3,1,1,1,1,0,0,0,43990,0,0
1,1,3,1,1,1,1,0,0,2,59490,92,10
6,1,3,1,1,1,1,0,0,2,64990,469,80
5,1,3,1,1,1,1,0,0,0,47490,2,1
4,1,3,1,1,1,1,0,0,2,59990,1978,188
1,1,3,1,1,1,1,0,0,2,69990,9,0
4,1,3,1,1,1,1,0,0,2,58990,1049,134
5,1,3,1,1,1,1,0,0,0,59490,74,18
4,1,3,1,2,1,1,0,0,0,67500,196,19
4,1,3,1,1,1,1,0,1,0,48990,17,1
0,1,3,1,1,1,1,0,0,0,62450,172,36
0,1,3,1,1,1,1,0,0,0,58990,324,34
4,1,3,1,1,1,1,0,0,0,57999,86,15
0,1,3,1,2,1,1,0,0,0,56990,4,1
4,1,3,1,1,1,1,0,0,2,72990,16,4
4,1,3,1,2,1,1,0,0,0,65990,104,18
4,1,3,1,2,1,1,0,0,0,98020,0,0
4,1,3,1,2,1,1,0,0,1,63990,90,13
0,1,3,1,1,1,1,0,1,0,49890,6,1
5,1,3,1,1,1,1,0,0,0,49990,47,7
5,1,3,1,1,1,1,0,0,0,59490,0,0
4,1,3,1,1,1,1,0,0,0,73999,206,27
5,1,3,1,0,1,1,0,0,0,60990,183,42
5,1,3,1,0,1,1,0,0,3,76190,358,64
1,1,3,1,0,1,1,0,0,0,74798,0,0
0,1,3,1,0,1,1,0,0,0,58990,88,13
4,1,3,1,0,1,1,0,1,2,68100,0,0
1,1,3,1,0,1,1,0,0,0,77990,0,0
4,1,3,1,0,1,1,0,0,0,55090,364,52
0,1,3,1,0,1,1,0,0,0,91990,0,0
4,1,3,1,0,1,1,0,0,0,84208,0,0
2,1,3,1,0,1,1,0,0,0,44990,313,39
4,1,3,1,0,1,1,0,0,0,53490,826,118
1,1,3,1,0,1,1,0,0,2,76498,0,0
5,1,3,1,0,1,1,0,0,2,98920,0,0
6,1,3,1,0,1,1,0,0,0,54990,1410,203
2,1,3,1,0,1,1,0,0,0,49990,47,6
4,1,3,1,0,1,1,0,1,0,52380,0,0
2,1,3,1,0,1,1,0,0,0,49990,6,1
4,1,3,1,0,1,1,0,0,0,52500,741,67
0,1,3,1,0,1,1,0,0,0,49990,14,2
2,1,3,1,0,1,1,0,0,0,75999,0,0
0,1,3,1,0,1,1,0,0,0,80990,0,0
1,1,3,1,0,1,1,0,1,0,59900,3,0
4,1,3,1,0,1,1,0,0,0,54590,349,69
5,1,3,1,0,1,1,0,0,0,75500,0,0
4,1,3,1,1,1,1,0,0,0,51890,519,48
0,1,3,1,2,1,1,0,0,0,78000,3,0
4,1,3,1,2,1,1,0,0,0,59999,19,1
4,1,3,1,1,1,1,0,0,2,64990,8,1
5,1,3,1,0,4,1,0,1,0,57900,3,1
1,1,3,1,0,4,1,0,0,0,81978,0,0
4,1,3,1,0,0,0,0,0,2,59990,1480,151
5,1,3,1,1,2,0,0,0,0,49490,31,3
0,1,3,1,1,2,0,0,0,0,54990,18,3
1,1,3,1,1,2,0,0,0,2,68500,271,24
0,1,3,1,1,2,0,0,0,0,54990,49,6
0,1,3,1,1,2,0,0,1,0,54990,474,65
1,1,3,1,1,2,0,0,0,0,63990,861,116
4,1,3,1,0,2,0,0,0,2,80000,34,6
5,1,3,1,0,2,0,0,1,0,51990,0,0
0,1,3,1,0,2,0,0,0,0,62990,165,34
4,1,3,1,0,2,0,0,0,0,52990,698,74
0,1,3,1,0,2,0,0,0,0,75100,0,0
0,1,9,1,2,1,1,0,1,2,76990,22,3
0,1,9,1,2,1,1,0,0,2,79990,0,0
0,1,9,1,1,1,1,0,0,2,71990,144,16
0,1,9,1,1,1,1,0,0,2,71990,1810,235
1,1,9,1,2,1,1,0,0,2,99990,26,1
0,1,9,1,2,1,1,0,0,0,79990,0,0
5,1,9,1,2,1,1,0,0,2,93990,0,0
0,1,9,1,2,1,1,0,0,2,82990,1067,145
0,1,9,1,0,1,1,0,0,2,106990,0,0
0,1,9,1,0,1,1,0,0,0,92990,25,4
1,0,9,1,0,1,1,0,1,2,81490,0,0
0,1,9,1,0,1,1,0,0,0,56990,0,0
6,1,9,1,0,1,1,0,0,0,64990,0,0
1,1,9,1,0,1,1,0,0,0,60990,530,69
1,1,9,1,0,1,1,0,0,2,84988,0,0
4,1,9,1,0,1,1,0,0,2,90990,273,40
0,1,9,1,0,1,1,0,0,0,63990,77,7
1,1,9,1,0,1,1,0,0,0,63990,105,10
4,1,9,1,0,1,1,0,0,0,57999,44,5
0,1,9,1,0,1,1,0,1,2,72400,0,0
1,1,9,1,0,1,1,0,0,0,78990,6,0
2,1,9,1,0,1,1,0,0,0,59990,0,0
0,1,9,1,0,1,1,0,1,2,111990,0,0
4,1,9,1,0,1,1,0,1,0,109000,0,0
5,1,9,1,0,1,1,0,0,3,89990,191,27
1,1,9,1,0,1,1,0,0,0,78988,0,0
1,1,9,1,0,1,1,0,0,2,73138,4,1
1,1,9,1,0,1,1,0,0,2,106990,0,0
0,1,9,1,0,1,1,0,1,2,79990,0,0
5,1,9,1,0,1,1,0,0,0,89570,0,0
4,1,9,1,0,1,1,0,0,0,68500,134,22
1,1,9,1,2,1,1,0,0,0,73400,0,0
4,1,9,1,2,1,1,0,0,1,79990,23,6
4,1,9,1,2,1,1,0,0,2,84990,4,2
6,1,9,1,2,4,1,0,0,4,99990,108,24
0,1,9,1,1,4,1,0,0,2,72990,198,24
4,1,9,1,2,4,1,0,0,0,92990,0,0
4,1,9,1,2,4,1,0,0,0,84190,0,0
0,1,9,1,2,4,1,0,0,0,112990,0,0
0,1,9,1,0,4,1,0,1,2,114990,0,0
2,1,9,1,0,4,1,0,0,2,99990,0,0
0,1,9,1,0,4,1,0,1,2,95990,57,3
4,1,9,1,0,4,1,0,0,4,159990,17,2
0,1,9,1,0,4,1,0,0,0,76990,0,0
1,1,9,1,0,4,1,0,0,3,130990,0,0
0,1,9,1,0,4,1,0,0,0,99990,0,0
0,1,9,1,0,4,1,0,0,2,112990,0,0
1,1,9,1,0,4,1,0,0,0,77988,0,0
0,1,9,1,0,4,1,0,0,0,76000,1,1
0,1,9,1,0,4,1,0,0,2,99990,77,15
0,1,9,1,0,4,1,0,0,0,111000,0,0
0,1,9,1,2,4,1,0,0,0,84970,2,1
4,1,9,1,2,2,0,0,0,2,75990,1084,123
2,1,9,1,2,2,0,0,0,3,89990,272,36
2,1,9,1,2,2,0,0,0,2,81990,141,24
1,1,9,1,0,1,0,0,1,0,80490,0,0
0,1,10,1,2,4,1,0,0,3,135990,0,0
0,1,10,1,2,4,1,0,1,0,154990,194,42
0,1,10,1,2,4,1,0,0,4,199990,9,2
0,1,10,1,2,4,1,0,0,2,114990,28,4
0,1,10,1,2,4,1,0,0,3,129990,204,35
0,1,10,1,2,4,1,0,0,2,114990,32,6
6,1,10,1,0,4,1,0,0,0,146990,0,0
0,1,10,1,0,4,1,0,0,0,104990,14,2
0,1,10,1,0,4,1,0,0,2,114990,14,1
0,1,10,1,0,4,1,0,0,2,124990,3,0
0,1,10,1,0,4,1,0,0,0,134990,0,0
4,1,10,1,0,4,1,0,0,4,141990,0,0
0,1,10,1,0,4,1,0,0,0,129990,0,0
0,1,10,1,0,4,1,0,0,2,142990,4,1
0,1,10,1,0,4,1,0,0,0,121990,0,0
0,1,10,1,0,4,1,0,0,2,124990,44,12
0,1,10,1,0,4,1,0,0,3,141990,61,13
0,1,10,1,0,4,1,0,0,2,162990,0,0
0,1,10,1,0,4,1,0,0,0,130500,0,0
0,1,10,1,0,4,1,0,0,2,116990,0,0
0,1,10,1,0,4,1,0,1,3,138990,0,0
0,1,10,1,0,4,1,0,0,2,234990,0,0
0,1,10,1,0,4,1,0,0,0,135990,0,0
0,1,10,1,0,4,1,0,0,0,144990,0,0
0,1,10,1,0,4,1,0,0,2,149990,0,0
0,1,10,1,0,4,1,0,0,2,142990,0,0
1,1,3,0,1,1,1,1,0,0,57490,18,4
